datetime,stock_code,exchange_code,expiry_date,strike_price,option_right,open,high,low,close,volume,open_interest
02-01-2024 11:25,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 11:30,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 11:35,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 11:40,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 11:45,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 11:50,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 11:55,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:00,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:05,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:10,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:15,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:20,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:25,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:30,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:35,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:40,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:45,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:50,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 12:55,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:00,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:05,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:10,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:15,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:20,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:25,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:30,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:35,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:40,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:45,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:50,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 13:55,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:00,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:05,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:10,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:15,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:20,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:25,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:30,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:35,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:40,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:45,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:50,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 14:55,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 15:00,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 15:05,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 15:10,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 15:15,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 15:20,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
02-01-2024 15:25,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,17150
03-01-2024 09:15,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 09:20,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 09:25,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 09:30,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 09:35,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 09:40,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 09:45,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 09:50,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 09:55,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 10:00,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 10:05,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 10:10,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 10:15,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1830,1830,0,0
03-01-2024 10:20,NIFTY,NFO,04-01-2024,19800,CE,1830,1830,1760,1760,50,17050
03-01-2024 10:25,NIFTY,NFO,04-01-2024,19800,CE,1760,1760,1760,1760,0,17050
03-01-2024 10:30,NIFTY,NFO,04-01-2024,19800,CE,1760,1760,1760,1760,0,17050
03-01-2024 10:35,NIFTY,NFO,04-01-2024,19800,CE,1760,1760,1760,1760,0,17050
03-01-2024 10:40,NIFTY,NFO,04-01-2024,19800,CE,1760,1760,1760,1760,0,17050
03-01-2024 10:45,NIFTY,NFO,04-01-2024,19800,CE,1760,1760,1760,1760,100,17000
03-01-2024 10:50,NIFTY,NFO,04-01-2024,19800,CE,1760,1760,1760,1760,0,17000
03-01-2024 10:55,NIFTY,NFO,04-01-2024,19800,CE,1760,1760,1760,1760,0,17000
03-01-2024 11:00,NIFTY,NFO,04-01-2024,19800,CE,1760,1770,1760,1770,50,16900
03-01-2024 11:05,NIFTY,NFO,04-01-2024,19800,CE,1770,1780,1770,1780,100,16900
03-01-2024 11:10,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,50,16750
03-01-2024 11:15,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 11:20,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 11:25,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 11:30,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 11:35,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 11:40,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 11:45,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 11:50,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 11:55,NIFTY,NFO,04-01-2024,19800,CE,1780,1780,1780,1780,0,16750
03-01-2024 12:00,NIFTY,NFO,04-01-2024,19800,CE,1780,1819.55,1780,1819.55,50,16700
03-01-2024 12:05,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:10,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:15,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:20,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:25,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:30,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:35,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:40,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:45,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:50,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 12:55,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 13:00,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 13:05,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 13:10,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1819.55,1819.55,0,16700
03-01-2024 13:15,NIFTY,NFO,04-01-2024,19800,CE,1819.55,1819.55,1770.9,1770.9,50,16700
03-01-2024 13:20,NIFTY,NFO,04-01-2024,19800,CE,1770.9,1770.9,1770.9,1770.9,0,16700
03-01-2024 13:25,NIFTY,NFO,04-01-2024,19800,CE,1770.9,1770.9,1770.9,1770.9,0,16700
03-01-2024 13:30,NIFTY,NFO,04-01-2024,19800,CE,1770.9,1770.9,1760.75,1760.75,50,16650
03-01-2024 13:35,NIFTY,NFO,04-01-2024,19800,CE,1760.75,1760.75,1760.75,1760.75,0,16650
03-01-2024 13:40,NIFTY,NFO,04-01-2024,19800,CE,1760.75,1760.75,1760.75,1760.75,0,16650
03-01-2024 13:45,NIFTY,NFO,04-01-2024,19800,CE,1760.75,1760.75,1760.75,1760.75,0,16650
03-01-2024 13:50,NIFTY,NFO,04-01-2024,19800,CE,1760.75,1760.75,1760.75,1760.75,0,16650
03-01-2024 13:55,NIFTY,NFO,04-01-2024,19800,CE,1760.75,1765.2,1760.75,1765.2,50,16650
03-01-2024 14:00,NIFTY,NFO,04-01-2024,19800,CE,1765.2,1765.2,1765.2,1765.2,0,16650
03-01-2024 14:05,NIFTY,NFO,04-01-2024,19800,CE,1765.2,1765.2,1765.2,1765.2,0,16650
03-01-2024 14:10,NIFTY,NFO,04-01-2024,19800,CE,1765.2,1770.35,1765.2,1770.35,700,16550
03-01-2024 14:15,NIFTY,NFO,04-01-2024,19800,CE,1770.35,1770.35,1770.35,1770.35,0,16550
03-01-2024 14:20,NIFTY,NFO,04-01-2024,19800,CE,1770.35,1770.35,1750.95,1751.15,1500,14850
03-01-2024 14:25,NIFTY,NFO,04-01-2024,19800,CE,1751.15,1751.15,1747.85,1747.85,650,14850
03-01-2024 14:30,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 14:35,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 14:40,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 14:45,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 14:50,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 14:55,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 15:00,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 15:05,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 15:10,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 15:15,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1747.85,1747.85,0,14850
03-01-2024 15:20,NIFTY,NFO,04-01-2024,19800,CE,1747.85,1747.85,1696.6,1696.6,250,14250
03-01-2024 15:25,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,14250
04-01-2024 09:15,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 09:20,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 09:25,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 09:30,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 09:35,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 09:40,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 09:45,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 09:50,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 09:55,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 10:00,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 10:05,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1696.6,1696.6,1696.6,0,0
04-01-2024 10:10,NIFTY,NFO,04-01-2024,19800,CE,1696.6,1820,1696.6,1820,200,14250
04-01-2024 10:15,NIFTY,NFO,04-01-2024,19800,CE,1820,1820,1820,1820,0,14250
04-01-2024 10:20,NIFTY,NFO,04-01-2024,19800,CE,1820,1844.45,1820,1843.45,100,14250
04-01-2024 10:25,NIFTY,NFO,04-01-2024,19800,CE,1843.45,1843.45,1838.3,1840,150,14250
04-01-2024 10:30,NIFTY,NFO,04-01-2024,19800,CE,1840,1840,1840,1840,50,14200
04-01-2024 10:35,NIFTY,NFO,04-01-2024,19800,CE,1840,1840,1840,1840,0,14200
04-01-2024 10:40,NIFTY,NFO,04-01-2024,19800,CE,1840,1845.9,1840,1845.9,50,14200
04-01-2024 10:45,NIFTY,NFO,04-01-2024,19800,CE,1845.9,1845.9,1837.85,1837.85,50,14200
04-01-2024 10:50,NIFTY,NFO,04-01-2024,19800,CE,1837.85,1837.85,1837.85,1837.85,0,14200
04-01-2024 10:55,NIFTY,NFO,04-01-2024,19800,CE,1837.85,1837.85,1837.85,1837.85,0,14200
04-01-2024 11:00,NIFTY,NFO,04-01-2024,19800,CE,1837.85,1837.85,1837.85,1837.85,0,14200
04-01-2024 11:05,NIFTY,NFO,04-01-2024,19800,CE,1837.85,1837.85,1837.85,1837.85,0,14200
04-01-2024 11:10,NIFTY,NFO,04-01-2024,19800,CE,1837.85,1846,1837.85,1846,200,14000
04-01-2024 11:15,NIFTY,NFO,04-01-2024,19800,CE,1846,1846,1844,1844,150,13850
04-01-2024 11:20,NIFTY,NFO,04-01-2024,19800,CE,1844,1844,1844,1844,0,13850
04-01-2024 11:25,NIFTY,NFO,04-01-2024,19800,CE,1844,1844,1844,1844,0,13850
04-01-2024 11:30,NIFTY,NFO,04-01-2024,19800,CE,1844,1844,1844,1844,0,13850
04-01-2024 11:35,NIFTY,NFO,04-01-2024,19800,CE,1844,1844,1844,1844,0,13850
04-01-2024 11:40,NIFTY,NFO,04-01-2024,19800,CE,1844,1844,1844,1844,0,13850
04-01-2024 11:45,NIFTY,NFO,04-01-2024,19800,CE,1844,1844,1844,1844,0,13850
04-01-2024 11:50,NIFTY,NFO,04-01-2024,19800,CE,1844,1844,1844,1844,0,13850
04-01-2024 11:55,NIFTY,NFO,04-01-2024,19800,CE,1844,1844,1844,1844,0,13850
04-01-2024 12:00,NIFTY,NFO,04-01-2024,19800,CE,1844,1851,1844,1851,50,13800
04-01-2024 12:05,NIFTY,NFO,04-01-2024,19800,CE,1851,1851,1851,1851,0,13800
04-01-2024 12:10,NIFTY,NFO,04-01-2024,19800,CE,1851,1852.7,1844.2,1852.7,200,13750
04-01-2024 12:15,NIFTY,NFO,04-01-2024,19800,CE,1852.7,1852.7,1852.7,1852.7,0,13750
04-01-2024 12:20,NIFTY,NFO,04-01-2024,19800,CE,1852.7,1856.25,1852.7,1856.25,250,13750
04-01-2024 12:25,NIFTY,NFO,04-01-2024,19800,CE,1856.25,1856.25,1856.25,1856.25,0,13750
04-01-2024 12:30,NIFTY,NFO,04-01-2024,19800,CE,1856.25,1856.25,1856.25,1856.25,0,13750
04-01-2024 12:35,NIFTY,NFO,04-01-2024,19800,CE,1856.25,1856.25,1856.25,1856.25,0,13750
04-01-2024 12:40,NIFTY,NFO,04-01-2024,19800,CE,1856.25,1856.55,1855,1856.55,150,13950
04-01-2024 12:45,NIFTY,NFO,04-01-2024,19800,CE,1856.55,1857.2,1856.55,1857.2,200,13850
04-01-2024 12:50,NIFTY,NFO,04-01-2024,19800,CE,1857.2,1857.2,1857.2,1857.2,0,13850
04-01-2024 12:55,NIFTY,NFO,04-01-2024,19800,CE,1857.2,1857.2,1850,1850,50,13750
04-01-2024 13:00,NIFTY,NFO,04-01-2024,19800,CE,1851.1,1852,1850,1850,300,13700
04-01-2024 13:05,NIFTY,NFO,04-01-2024,19800,CE,1850,1850,1850,1850,0,13700
04-01-2024 13:10,NIFTY,NFO,04-01-2024,19800,CE,1850,1850,1850,1850,0,13700
04-01-2024 13:15,NIFTY,NFO,04-01-2024,19800,CE,1850,1850,1850,1850,50,13400
04-01-2024 13:20,NIFTY,NFO,04-01-2024,19800,CE,1850,1852,1850,1852,750,13350
04-01-2024 13:25,NIFTY,NFO,04-01-2024,19800,CE,1852,1852,1848,1848,1750,11850
04-01-2024 13:30,NIFTY,NFO,04-01-2024,19800,CE,1848,1848,1848,1848,0,11850
04-01-2024 13:35,NIFTY,NFO,04-01-2024,19800,CE,1848,1853,1848,1853,450,10850
04-01-2024 13:40,NIFTY,NFO,04-01-2024,19800,CE,1853,1853,1853,1853,0,10850
04-01-2024 13:45,NIFTY,NFO,04-01-2024,19800,CE,1853,1853,1853,1853,0,10850
04-01-2024 13:50,NIFTY,NFO,04-01-2024,19800,CE,1853,1853,1853,1853,450,10400
04-01-2024 13:55,NIFTY,NFO,04-01-2024,19800,CE,1853,1853,1853,1853,0,10400
04-01-2024 14:00,NIFTY,NFO,04-01-2024,19800,CE,1853,1853,1853,1853,0,10400
04-01-2024 14:05,NIFTY,NFO,04-01-2024,19800,CE,1853,1853,1851,1851,400,10350
04-01-2024 14:10,NIFTY,NFO,04-01-2024,19800,CE,1851,1853,1851,1853,450,9900
04-01-2024 14:15,NIFTY,NFO,04-01-2024,19800,CE,1853,1853,1853,1853,0,9900
04-01-2024 14:20,NIFTY,NFO,04-01-2024,19800,CE,1853,1853,1846,1846.45,1000,9000
04-01-2024 14:25,NIFTY,NFO,04-01-2024,19800,CE,1846.45,1846.45,1844,1845,1000,8000
04-01-2024 14:30,NIFTY,NFO,04-01-2024,19800,CE,1845,1847,1844,1846.45,1250,7500
04-01-2024 14:35,NIFTY,NFO,04-01-2024,19800,CE,1846.45,1847.65,1843.55,1847.65,1350,6250
04-01-2024 14:40,NIFTY,NFO,04-01-2024,19800,CE,1847.65,1847.65,1847.65,1847.65,0,6250
04-01-2024 14:45,NIFTY,NFO,04-01-2024,19800,CE,1847.65,1850,1847.65,1850,300,6000
04-01-2024 14:50,NIFTY,NFO,04-01-2024,19800,CE,1850,1850,1846,1846,600,5700
04-01-2024 14:55,NIFTY,NFO,04-01-2024,19800,CE,1846,1847.7,1846,1847.5,2100,5400
04-01-2024 15:00,NIFTY,NFO,04-01-2024,19800,CE,1847.5,1852.4,1847.4,1847.6,900,5200
04-01-2024 15:05,NIFTY,NFO,04-01-2024,19800,CE,1847.6,1853.85,1847.6,1853.85,100,4900
04-01-2024 15:10,NIFTY,NFO,04-01-2024,19800,CE,1853.85,1853.85,1851,1851,50,4900
04-01-2024 15:15,NIFTY,NFO,04-01-2024,19800,CE,1851,1851,1851,1851,0,4900
04-01-2024 15:20,NIFTY,NFO,04-01-2024,19800,CE,1851,1851,1851,1851,0,4900
04-01-2024 15:25,NIFTY,NFO,04-01-2024,19800,CE,1851,1859.25,1851,1859.25,150,4900
29-12-2023 09:30,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 09:35,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 09:40,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 09:45,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 09:50,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 09:55,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:00,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:05,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:10,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:15,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:20,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:25,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:30,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:35,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:40,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:45,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:50,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 10:55,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:05,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:10,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:15,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:20,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:25,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:30,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:35,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:40,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:45,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:50,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 11:55,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:00,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:05,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:10,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:15,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:20,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:25,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:30,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:35,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:40,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:45,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 12:50,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:00,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:05,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:10,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:15,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:25,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:30,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:35,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:40,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:45,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:50,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 13:55,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 14:00,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 14:05,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 14:10,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
29-12-2023 14:15,NIFTY,NFO,04-01-2024,19850,CE,1955.6,1955.6,1955.6,1955.6,0,0
